order_item_id,order_id,product_id,quantity,unit_price,discount_rate,final_price,total_price,product_category,product_brand,repair_method
6904,ORDER_103091,PROD_00614,1,227.25,0.15,193.1625,193.1625,Home & Kitchen,Brooks-Wyatt,
6905,ORDER_108390,PROD_00917,2,611.31,0.21,482.93489999999997,965.8697999999999,Beauty,Herring-Dawson,
6906,ORDER_103024,PROD_00983,1,936.42,0.24,711.6791999999999,711.6791999999999,Books,"Stevenson, Cortez and Jones",
6907,ORDER_108520,PROD_00465,1,1351.02,0.0,1351.02,1351.02,Electronics,"Vance, Brock and Walker",
6908,ORDER_105518,PROD_00737,1,764.45,0.0,764.45,764.45,Fashion,Brown LLC,
6909,ORDER_107758,PROD_00745,3,1147.96,0.0,1147.96,3443.88,Beauty,Nguyen-Williams,
6910,ORDER_103062,PROD_00802,2,651.87,0.23,501.9399,1003.8798,Fashion,"Phillips, Glass and Trujillo",
6911,ORDER_100210,PROD_00378,1,144.07,0.0,144.07,144.07,Sports,Edwards-Carlson,
6912,ORDER_100775,PROD_00371,2,319.12,0.0,319.12,638.24,Books,"Nicholson, Wilson and Thomas",
6913,ORDER_110588,PROD_00140,1,430.47,0.0,430.47,430.47,Fashion,"Livingston, Ramirez and Jones",
6914,ORDER_112800,PROD_00154,1,627.86,0.0,627.86,627.86,Sports,Arroyo Inc,
6915,ORDER_104616,PROD_00231,2,84.96,0.0,84.96,169.92,Home & Kitchen,Gaines-Johnson,
6916,ORDER_101635,PROD_00667,3,695.8,0.0,695.8,2087.3999999999996,Beauty,"Garcia, Barnes and Stout",
6917,ORDER_107333,PROD_00110,4,347.88,0.0,347.88,1391.52,Electronics,Lowe-Turner,
6918,ORDER_115443,PROD_00663,2,231.97,0.0,231.97,463.94,Sports,Saunders PLC,
6919,ORDER_102534,PROD_00703,1,210.22,0.0,210.22,210.22,Beauty,"Taylor, Turner and Henry",
6920,ORDER_100874,PROD_00188,1,452.87,0.0,452.87,452.87,Home & Kitchen,Mills-Mueller,
6921,ORDER_111497,PROD_00699,2,911.81,0.0,911.81,1823.62,BEAUTY,"Harris, Cameron and Weber",
6922,ORDER_101415,PROD_00697,1,516.01,0.15,438.6085,438.6085,Fashion,Thornton Inc,
6923,ORDER_100671,PROD_00381,1,1023.82,0.11,911.1998000000001,911.1998000000001,Books,"Ray, Campbell and Huynh",
6924,ORDER_109710,PROD_00685,1,390.94,1.0,0.0,0.0,Books,"King, Thomas and Gomez",from_selling_price
6925,ORDER_109726,PROD_00497,2,389.17,0.12,342.4696,684.9392,Beauty,Gregory and Sons,
6926,ORDER_106120,PROD_00088,1,579.96,0.0,579.96,579.96,Electronics,"Walton, Hooper and Rice",
6927,ORDER_119774,PROD_00040,1,558.97,0.0,558.97,558.97,Home & Kitchen,"Carpenter, Adams and Lowe",
6928,ORDER_115144,PROD_00742,3,290.09,0.0,290.09,870.27,Fashion,"Dudley, Walker and Clark",
6929,ORDER_115259,PROD_00155,1,462.93,0.0,462.93,462.93,Fashion,Norton PLC,
6930,ORDER_119174,PROD_00139,1,322.45,0.0,322.45,322.45,Beauty,Morton-Gonzalez,
6931,ORDER_116085,PROD_00546,3,518.97,0.0,518.97,1556.91,Sports,"Mcdonald, Nicholson and Conrad",
6932,ORDER_116000,PROD_00856,1,0.0,0.0,0.0,0.0,Beauty,Morton-Gonzalez,
6933,ORDER_108874,PROD_00691,1,206.62,0.0,206.62,206.62,Sports,greene ltd,
6934,ORDER_102153,PROD_00822,3,89.15,0.13,77.5605,232.68150000000003,Electronics,Le-Adams,
6935,ORDER_104954,PROD_00173,1,916.45,0.0,916.45,916.45,Fashion,Lewis Inc,
6936,ORDER_103737,PROD_00557,1,1148.91,0.0,1148.91,1148.91,Beauty,Bender LLC,
6937,ORDER_100732,PROD_00963,1,222.7,0.0,222.7,222.7,Fashion,"Edwards, Watts and Perez",
6938,ORDER_101132,PROD_00211,3,774.83,0.0,774.83,2324.4900000000002,Books,Martin-Vega,
6939,ORDER_117919,PROD_00952,2,187.75,0.0,187.75,375.5,BEAUTY,Nelson-Jackson,
6940,ORDER_100837,PROD_00435,1,185.69,0.0,185.69,185.69,Sports,Goodman LLC,
6941,ORDER_102072,PROD_00911,2,631.65,0.26,467.421,934.842,Beauty,"Martin, Crosby and Orr",
6942,ORDER_116356,PROD_00096,2,463.83,0.0,463.83,927.66,Fashion,"Barker, Neal and Davis",
6943,ORDER_114971,PROD_00191,2,594.7,0.0,594.7,1189.4,Electronics,Gibson-Garrison,
6944,ORDER_108630,PROD_00502,1,939.66,0.27,685.9517999999999,685.9517999999999,Books,"Lawson, Sawyer and Smith",
6945,ORDER_103544,PROD_00359,2,82.59,0.0,82.59,165.18,Electronics,"Chaney, Torres and Ferguson",
6946,ORDER_119604,PROD_00079,2,1209.14,0.0,1209.14,2418.28,Books,Wilson Inc,
6947,ORDER_114767,PROD_00740,2,197.58,0.0,197.58,395.16,Books,"Montgomery, Graham and Garrett",
6948,ORDER_115086,PROD_00302,1,256.0,0.0,256.0,256.0,Sports,"Hunt, Brown and Barnes",
6949,ORDER_100024,PROD_00594,2,327.39,0.0,327.39,654.78,Fashion,Martinez-Smith,
6950,ORDER_105405,PROD_00260,3,647.38,0.0,647.38,1942.1399999999999,Sports,Bryant Inc,
6951,ORDER_114004,PROD_00885,1,172.94,0.11,153.9166,153.9166,Home & Kitchen,Jenkins PLC,
6952,ORDER_118866,PROD_00816,1,94.68,0.0,94.68,94.68,Fashion,"Rodgers, Boyle and Smith",
6953,ORDER_102196,PROD_00549,1,681.54,0.0,681.54,681.54,Sports,Smith-Best,
6954,ORDER_111839,PROD_00510,1,360.91,0.09,328.42810000000003,328.42810000000003,Electronics,"Morris, Marshall and Morgan",
6955,ORDER_107835,PROD_00137,1,230.27,0.0,230.27,230.27,Fashion,Page Group,
6956,ORDER_116921,PROD_00852,1,34.18,0.0,34.18,34.18,Electronics,Martin-Schmitt,
6957,ORDER_117834,PROD_00780,2,842.17,0.26,623.2058,1246.4116,Fashion,Taylor LLC,
6958,ORDER_117462,PROD_00564,2,559.32,0.0,559.32,1118.64,Beauty,Shaw and Sons,
6959,ORDER_102305,PROD_00986,1,443.19,0.0,443.19,443.19,Beauty,Wright-George,
6960,ORDER_103064,PROD_00109,2,59.05,0.0,59.05,118.1,Electronics,"Cochran, Johnson and Lee",
6961,ORDER_117068,PROD_00294,1,74.66,0.0,74.66,74.66,Home & Kitchen,Melton and Sons,
6962,ORDER_117901,PROD_00648,1,1065.66,0.0,1065.66,1065.66,Books,Scott Group,
6963,ORDER_106968,PROD_00327,2,644.9,0.0,644.9,1289.8,Electronics,Pope-Wright,
6964,ORDER_116826,PROD_00353,1,218.54,0.0,218.54,218.54,Sports,Smith and Sons,
6965,ORDER_109592,PROD_00561,3,298.08,0.0,298.08,894.24,Books,Perry-Bennett,
6966,ORDER_103394,PROD_00829,1,779.92,0.0,779.92,779.92,Books,Thomas-Evans,
6967,ORDER_104327,PROD_00459,1,673.12,0.0,673.12,673.12,Fashion,"Hudson, Howard and Hernandez",
6968,ORDER_119366,PROD_00488,3,142.17,0.0,142.17,426.51,Books,"Valdez, Peterson and Carlson",
6969,ORDER_102421,PROD_00360,4,1217.8,0.25,913.3499999999999,3653.3999999999996,SPORTS,Martinez-Parker,
6970,ORDER_110124,PROD_00670,1,708.7,0.13,616.5690000000001,616.5690000000001,Fashion,Brown LLC,
6971,ORDER_103324,PROD_00844,4,415.3,0.0,415.3,1661.2,Books,Fowler Inc,
6972,ORDER_108581,PROD_00994,1,1127.85,0.26,834.6089999999999,834.6089999999999,Sports,Williams-Gibson,
6973,ORDER_103426,PROD_00138,3,248.24,0.0,248.24,744.72,Sports,"Baxter, Duncan and Martinez",
6974,ORDER_109047,PROD_00940,2,300.21,0.12,264.1848,528.3696,Home & Kitchen,Walton Group,
6975,ORDER_117237,PROD_00779,1,341.79,0.0,341.79,341.79,Home & Kitchen,"Gamble, Howard and Spence",
6976,ORDER_119336,PROD_00431,3,911.5,0.0,911.5,2734.5,Beauty,Dickerson PLC,
6977,ORDER_114274,PROD_00100,2,0.0,0.0,0.0,0.0,Books,"Henry, Diaz and Thompson",
6978,ORDER_114413,PROD_00611,1,587.39,0.0,587.39,587.39,Beauty,"Martinez, Johnson and Rodriguez",
6979,ORDER_111789,PROD_00812,1,236.14,0.0,236.14,236.14,Home & Kitchen,Johnson and Sons,
6980,ORDER_105525,PROD_INVALID,4,455.88,0.0,455.88,1823.52,Fashion,"Bennett, Miller and Hall",
6981,ORDER_111843,PROD_00042,3,102.46,0.26,75.82039999999999,227.46119999999996,Books,Lee PLC,
6982,ORDER_105939,PROD_00805,2,942.13,0.0,942.13,1884.26,Books,Bush Group,
6983,ORDER_113248,PROD_00595,1,375.88,0.15,319.498,319.498,Beauty,"Hopkins, Choi and Hatfield",
6984,ORDER_116305,PROD_00578,3,1156.17,0.22,901.8126000000001,2705.4378,Beauty,Stephens-Pittman,
6985,ORDER_110348,PROD_00350,1,654.98,0.0,654.98,654.98,Books,Luna Group,
6986,ORDER_105723,PROD_00426,1,792.52,0.0,792.52,792.52,Sports,"Delgado, Morris and Rowland",
6987,ORDER_117185,PROD_00810,1,287.24,0.0,287.24,287.24,Beauty,Allen Group,
6988,ORDER_111650,PROD_00899,2,786.68,0.0,786.68,1573.36,Sports,Smith-Rose,
6989,ORDER_105256,PROD_00334,2,166.29,0.0,166.29,332.58,Electronics,Dunn-Nixon,
6990,ORDER_102864,PROD_00139,3,322.45,0.0,322.45,967.3499999999999,Beauty,Morton-Gonzalez,
6991,ORDER_107965,PROD_00613,1,333.56,0.0,333.56,333.56,Beauty,Morton-Gonzalez,
6992,ORDER_113902,PROD_00889,1,819.46,0.0,819.46,819.46,Fashion,Williams-Cross,
6993,ORDER_118257,PROD_00178,1,718.65,0.0,718.65,718.65,Books,Nguyen PLC,
6994,ORDER_112996,PROD_00460,1,283.96,0.0,283.96,283.96,Sports,"Smith, Joseph and Horton",
6995,ORDER_104363,PROD_00764,1,290.96,0.0,290.96,290.96,Home & Kitchen,Gonzales-Anthony,
6996,ORDER_118668,PROD_00647,3,282.93,0.0,282.93,848.79,Electronics,"Ellis, Hamilton and Rangel",
6997,ORDER_105056,PROD_00808,2,1069.99,0.0,1069.99,2139.98,Beauty,Christensen PLC,
6998,ORDER_115930,PROD_00548,1,349.36,0.0,349.36,349.36,Electronics,Garcia-Jones,
6999,ORDER_101883,PROD_00259,3,229.18,0.0,229.18,687.54,Home & Kitchen,Mills-Craig,
7000,ORDER_118468,PROD_00318,2,310.61,0.0,310.61,621.22,Beauty,Davis Inc,
7001,ORDER_107548,PROD_00774,1,489.15,0.0,489.15,489.15,Beauty,Webb-Reeves,
7002,ORDER_109866,PROD_00313,3,842.79,0.0,842.79,2528.37,Home & Kitchen,"Mendez, Nelson and Fuentes",
7003,ORDER_105842,PROD_00507,2,362.87,0.0,362.87,725.74,Home & Kitchen,Reed PLC,
7004,ORDER_111250,PROD_00859,2,1131.91,0.0,1131.91,2263.82,Books,Harrison-Dalton,
7005,ORDER_103441,PROD_00753,3,569.87,0.0,569.87,1709.6100000000001,Electronics,Williams PLC,
7006,ORDER_107794,PROD_00971,1,857.71,0.0,857.71,857.71,Electronics,Brooks-Rios,
7007,ORDER_117875,PROD_00585,2,898.19,0.0,898.19,1796.38,Beauty,Peters and Sons,
7008,ORDER_118950,PROD_00772,3,535.09,0.0,535.09,1605.27,Home & Kitchen,Vaughn-Luna,
7009,ORDER_105987,PROD_00787,1,27.96,0.0,27.96,27.96,Fashion,Keller-Peters,
7010,ORDER_102649,PROD_00367,1,25.7,0.0,25.7,25.7,Sports,"Rasmussen, Schneider and Stevens",
7011,ORDER_103090,PROD_00659,1,382.87,0.0,382.87,382.87,Electronics,"Lee, Alexander and Cole",
7012,ORDER_117765,PROD_INVALID,2,231.89,0.12,204.0632,408.1264,Electronics,Hernandez-Harper,
7013,ORDER_116580,PROD_00333,2,137.54,0.0,137.54,275.08,Fashion,"Fields, Miller and Pugh",
7014,ORDER_102428,PROD_00902,3,1178.37,0.1,1060.533,3181.5989999999997,Books,Moses Ltd,
7015,ORDER_102947,PROD_00104,4,438.81,0.12,386.1528,1544.6112,Electronics,Chapman-Stevens,
7016,ORDER_119557,PROD_00441,1,19.27,0.0,19.27,19.27,Books,Mendoza and Sons,
7017,ORDER_102080,PROD_00624,1,825.1,0.0,825.1,825.1,Beauty,Velasquez and Sons,
7018,ORDER_114029,PROD_00259,1,229.18,0.0,229.18,229.18,Home & Kitchen,Mills-Craig,
7019,ORDER_105669,PROD_00793,1,530.82,0.16,445.8888,445.8888,Fashion,Ho-Wall,
7020,ORDER_109221,PROD_00574,2,65.74,0.17,54.56419999999999,109.12839999999998,Electronics,Johnson-Harris,
7021,ORDER_108576,PROD_00802,1,651.87,0.0,651.87,651.87,Fashion,"Phillips, Glass and Trujillo",
7022,ORDER_102026,PROD_00019,1,1101.83,0.0,1101.83,1101.83,Books,Lee-Clark,
7023,ORDER_108590,PROD_00427,1,617.94,0.0,617.94,617.94,Beauty,drake-gonzalez,
7024,ORDER_104211,PROD_00555,5,986.99,0.0,986.99,4934.95,Beauty,Vaughn PLC,
7025,ORDER_107857,PROD_00571,1,1029.82,0.0,1029.82,1029.82,Sports,Ochoa-Baker,
7026,ORDER_109677,PROD_00648,1,1065.66,0.0,1065.66,1065.66,Books,Scott Group,
7027,ORDER_103985,PROD_00812,3,236.14,0.0,236.14,708.42,Home & Kitchen,Johnson and Sons,
7028,ORDER_112590,PROD_00165,1,71.9,0.0,71.9,71.9,Books,Wilson Inc,
7029,ORDER_101477,PROD_00691,1,206.62,0.0,206.62,206.62,Sports,greene ltd,
7030,ORDER_117909,PROD_00212,1,27.38,0.0,27.38,27.38,Fashion,"Rogers, Douglas and Flores",
7031,ORDER_100641,PROD_00582,1,623.01,0.24,473.4876,473.4876,Home & Kitchen,Austin Inc,
7032,ORDER_103091,PROD_00324,1,196.79,0.0,196.79,196.79,Home & Kitchen,Martinez-Robertson,
7033,ORDER_116151,PROD_00032,2,182.91,0.0,182.91,365.82,Books,Torres-Padilla,
7034,ORDER_111073,PROD_00281,4,206.05,0.0,206.05,824.2,Electronics,Dunn-Nixon,
7035,ORDER_118447,PROD_00171,1,407.97,0.0,407.97,407.97,Home & Kitchen,"Barber, Wilson and Gay",
7036,ORDER_107776,PROD_00400,1,627.89,0.0,627.89,627.89,Electronics,Thompson PLC,
7037,ORDER_114717,PROD_00170,1,51.05,0.0,51.05,51.05,Electronics,Johnson Ltd,
7038,ORDER_107153,PROD_00297,1,216.62,0.0,216.62,216.62,Sports,Smith and Sons,from_selling_price
7039,ORDER_118478,PROD_00792,2,842.44,0.0,842.44,1684.88,Home & Kitchen,jones plc,
7040,ORDER_119531,PROD_00153,1,474.16,0.0,474.16,474.16,Beauty,Wyatt Inc,
7041,ORDER_102930,PROD_00656,1,119.05,0.0,119.05,119.05,Beauty,Young-Smith,
7042,ORDER_100155,PROD_00316,2,434.36,0.0,434.36,868.72,Fashion,"Greene, Reese and Hernandez",
7043,ORDER_101297,PROD_00079,4,1209.14,0.0,1209.14,4836.56,Books,Wilson Inc,
7044,ORDER_110589,PROD_00339,1,95.77,0.0,95.77,95.77,Beauty,"Giles, Hayes and Pitts",
7045,ORDER_114625,PROD_00737,1,764.45,0.17,634.4935,634.4935,Fashion,Brown LLC,
7046,ORDER_105612,PROD_00764,3,290.96,0.0,290.96,872.8799999999999,Home & Kitchen,Gonzales-Anthony,
7047,ORDER_111306,PROD_INVALID,2,158.91,0.24,120.77159999999999,241.54319999999998,Home & Kitchen,Evans PLC,
7048,ORDER_106204,PROD_00861,2,473.89,0.0,473.89,947.78,Beauty,Jones-Gray,
7049,ORDER_103574,PROD_00664,4,1085.32,0.0,1085.32,4341.28,Books,"Gonzalez, Rodgers and Jones",
7050,ORDER_103613,PROD_00443,4,439.73,0.08,404.5516,1618.2064,Electronics,Robinson-Murphy,
7051,ORDER_108114,PROD_00577,6,348.41,0.13,303.11670000000004,1818.7002000000002,Fashion,Woodard-Turner,
7052,ORDER_117873,PROD_00015,4,339.31,0.0,339.31,1357.24,Beauty,Jones-Fox,
7053,ORDER_104120,PROD_00599,1,757.34,0.0,757.34,757.34,Books,White Group,
7054,ORDER_103158,PROD_00871,2,380.29,0.0,380.29,760.58,Fashion,"Browning, Drake and Kelley",
7055,ORDER_119435,PROD_00314,1,118.49,0.0,118.49,118.49,Books,Henderson Ltd,
7056,ORDER_109277,PROD_00000,2,382.38,0.28,275.3136,550.6272,Beauty,Williams-Rios,
7057,ORDER_117114,PROD_00118,1,560.18,0.0,560.18,560.18,Books,peters and sons,
7058,ORDER_103598,PROD_00646,1,381.42,0.0,381.42,381.42,Books,Jones Ltd,
7059,ORDER_109269,PROD_00738,2,552.05,0.2,441.64,883.28,Sports,King-Barrett,
7060,ORDER_109483,PROD_00463,1,1123.75,0.0,1123.75,1123.75,Fashion,Rice PLC,
7061,ORDER_104506,PROD_00909,3,573.67,0.0,573.67,1721.0099999999998,Home & Kitchen,Lyons Inc,
7062,ORDER_110194,PROD_00330,2,885.48,0.0,885.48,1770.96,Fashion,Davis Ltd,
7063,ORDER_117391,PROD_00625,2,539.36,0.0,539.36,1078.72,Books,Hubbard Inc,
7064,ORDER_119265,PROD_00565,1,611.62,0.0,611.62,611.62,Beauty,Blair-Fisher,
7065,ORDER_118228,PROD_00179,1,1096.83,0.0,1096.83,1096.83,Fashion,Brown LLC,
7066,ORDER_103968,PROD_00981,4,1255.37,0.0,1255.37,5021.48,FASHION,Ayala-Bonilla,
7067,ORDER_111069,PROD_00305,2,159.74,0.0,159.74,319.48,Books,"Clark, Vargas and Howell",
7068,ORDER_118287,PROD_00691,1,206.62,0.0,206.62,206.62,Sports,greene ltd,
7069,ORDER_118383,PROD_00827,1,1076.55,0.0,1076.55,1076.55,Home & Kitchen,"Macias, Roberts and Vasquez",
7070,ORDER_106029,PROD_00099,1,364.58,1.0,0.0,0.0,Books,"Mills, Lopez and Morris",from_selling_price
7071,ORDER_110502,PROD_00557,1,1148.91,0.0,1148.91,1148.91,Beauty,Bender LLC,
7072,ORDER_108630,PROD_00095,1,777.4,0.0,777.4,777.4,Fashion,"Mccoy, Mcintyre and Fuentes",
7073,ORDER_113873,PROD_00021,1,911.8,0.0,911.8,911.8,Sports,Smith and Sons,
7074,ORDER_102161,PROD_00080,1,480.05,0.0,480.05,480.05,BOOKS,Holt and Sons,
7075,ORDER_109050,PROD_00775,1,224.97,0.1,202.473,202.473,Sports,Adams Inc,
7076,ORDER_115514,PROD_00461,1,677.88,0.19,549.0828,549.0828,Home & Kitchen,Fowler-Myers,
7077,ORDER_118442,PROD_00127,0,667.99,0.0,667.99,0.0,Beauty,mccarthy plc,from_selling_price
7078,ORDER_114986,PROD_00715,1,455.88,0.09,414.8508,414.8508,Fashion,"Bennett, Miller and Hall",
7079,ORDER_101603,PROD_00234,1,16.61,0.0,16.61,16.61,Electronics,Adkins-Brown,
7080,ORDER_109881,PROD_00321,2,482.43,0.0,482.43,964.86,Home & Kitchen,Adkins-Wade,
7081,ORDER_106649,PROD_00030,3,140.64,0.0,140.64,421.91999999999996,Electronics,Crane Group,
7082,ORDER_105638,PROD_00281,1,206.05,0.0,206.05,206.05,Electronics,Dunn-Nixon,
7083,ORDER_117775,PROD_00723,1,915.75,0.0,915.75,915.75,Electronics,Watson-Larsen,
7084,ORDER_117078,PROD_00254,5,278.81,0.0,278.81,1394.05,Home & Kitchen,"Holland, Dalton and Mitchell",
7085,ORDER_100802,PROD_00142,1,123.86,0.05,117.66699999999999,117.66699999999999,BOOKS,Perry Ltd,
7086,ORDER_118229,PROD_00926,1,354.93,0.0,354.93,354.93,FASHION,"Bolton, Brooks and Gomez",
7087,ORDER_106505,PROD_00185,2,393.25,0.0,393.25,786.5,Home & Kitchen,"Love, Williams and Avila",
7088,ORDER_106352,PROD_00767,3,743.0,0.0,743.0,2229.0,Electronics,Johnson and Sons,
7089,ORDER_110010,PROD_00976,1,85.86,0.0,85.86,85.86,Fashion,"Harris, Peters and Brady",
7090,ORDER_110931,PROD_00744,1,541.5,0.0,541.5,541.5,Beauty,Pena-Aguilar,
7091,ORDER_116680,PROD_00987,1,651.33,0.0,651.33,651.33,Sports,Spence-Adams,
7092,ORDER_108627,PROD_00931,1,766.34,0.0,766.34,766.34,Electronics,"Fitzgerald, Mcdonald and Barrett",
7093,ORDER_101918,PROD_00633,1,0.0,0.0,0.0,0.0,Beauty,Harrison LLC,
7094,ORDER_113607,PROD_00433,1,766.96,0.24,582.8896000000001,582.8896000000001,Fashion,Sexton and Sons,
7095,ORDER_109847,PROD_00323,4,699.57,0.2,559.6560000000001,2238.6240000000003,Fashion,Santos Inc,
7096,ORDER_118406,PROD_00741,1,162.26,0.0,162.26,162.26,Books,miller-anderson,
7097,ORDER_119514,PROD_00873,1,702.96,0.0,702.96,702.96,Books,Wilson Inc,
7098,ORDER_107547,PROD_00980,1,125.41,0.0,125.41,125.41,Fashion,Cameron Ltd,
7099,ORDER_112012,PROD_00940,0,300.21,0.0,300.21,0.0,Home & Kitchen,Walton Group,from_selling_price
7100,ORDER_100602,PROD_00637,1,130.83,0.21,103.35570000000001,103.35570000000001,Books,Cantrell-Howard,
7101,ORDER_117398,PROD_00791,1,1029.91,0.0,1029.91,1029.91,Sports,"Diaz, Sanders and Williams",
7102,ORDER_117910,PROD_00037,3,49.25,0.26,36.445,109.33500000000001,FASHION,"Johnson, Myers and Lopez",from_selling_price
7103,ORDER_116631,PROD_00403,4,401.94,0.0,401.94,1607.76,Electronics,Rojas-Fernandez,
7104,ORDER_100297,PROD_00531,2,115.41,0.25,86.5575,173.115,BOOKS,House Group,
7105,ORDER_117161,PROD_00944,1,134.12,0.0,134.12,134.12,Sports,Gates LLC,
7106,ORDER_111778,PROD_00770,2,774.88,0.3,542.4159999999999,1084.8319999999999,Books,Banks-Jones,
7107,ORDER_105444,PROD_00881,1,637.22,0.0,637.22,637.22,Beauty,Hardy PLC,
7108,ORDER_108097,PROD_00689,3,949.81,0.0,949.81,2849.43,Home & Kitchen,Reid and Sons,
7109,ORDER_100250,PROD_00695,2,356.93,0.0,356.93,713.86,Books,"Sullivan, Salinas and Evans",
7110,ORDER_116152,PROD_00249,0,440.41,0.0,440.41,0.0,Electronics,"Dickerson, Brooks and Bradshaw",from_selling_price
7111,ORDER_111466,PROD_00175,2,56.79,0.28,40.888799999999996,81.77759999999999,Beauty,Smith LLC,
7112,ORDER_100694,PROD_00691,1,206.62,0.0,206.62,206.62,Sports,greene ltd,
7113,ORDER_102597,PROD_00057,1,765.28,0.0,765.28,765.28,Electronics,Murphy-Daniels,
7114,ORDER_100090,PROD_00422,1,567.22,0.0,567.22,567.22,Beauty,Marks-Lynch,
7115,ORDER_102042,PROD_INVALID,1,175.92,0.27,128.42159999999998,128.42159999999998,Books,Wilson Inc,
7116,ORDER_103376,PROD_00743,2,851.76,0.0,851.76,1703.52,Fashion,Merritt PLC,
7117,ORDER_100950,PROD_00415,1,147.89,0.0,147.89,147.89,Sports,Willis-Rhodes,
7118,ORDER_110069,PROD_00783,2,379.82,0.0,379.82,759.64,Sports,Buckley-White,
7119,ORDER_109425,PROD_00256,1,897.71,0.0,897.71,897.71,Electronics,Fletcher-Swanson,
7120,ORDER_112374,PROD_00119,1,56.36,0.0,56.36,56.36,Books,Williamson-Lutz,
7121,ORDER_107591,PROD_00236,3,272.98,0.0,272.98,818.94,Home & Kitchen,Taylor LLC,
7122,ORDER_104606,PROD_00821,2,69.57,0.0,69.57,139.14,Fashion,Shaw-Koch,
7123,ORDER_112139,PROD_00984,1,1133.04,0.28,815.7887999999999,815.7887999999999,Fashion,"Hansen, Brown and Chan",
7124,ORDER_102606,PROD_00129,5,394.32,0.0,394.32,1971.6,Sports,Schneider-Sims,
7125,ORDER_114086,PROD_00546,2,518.97,0.0,518.97,1037.94,Sports,"Mcdonald, Nicholson and Conrad",
7126,ORDER_107330,PROD_00326,2,622.43,0.0,622.43,1244.86,Sports,"Cameron, Kelly and Beard",
7127,ORDER_115407,PROD_00033,2,158.75,0.0,158.75,317.5,SPORTS,Dunn-Goodman,
7128,ORDER_109000,PROD_00668,2,838.94,0.0,838.94,1677.88,Books,"Carpenter, Brown and Bush",
7129,ORDER_104620,PROD_00681,1,612.81,0.06,576.0414,576.0414,Sports,Smith and Sons,
7130,ORDER_119584,PROD_00597,2,207.41,0.0,207.41,414.82,Sports,Smith and Sons,
7131,ORDER_113193,PROD_00196,1,77.01,0.0,77.01,77.01,Books,Hinton LLC,
7132,ORDER_115141,PROD_00743,1,851.76,0.0,851.76,851.76,Fashion,Merritt PLC,
7133,ORDER_102428,PROD_00293,1,947.61,0.15,805.4685,805.4685,Sports,"Olson, Armstrong and Mclean",
7134,ORDER_108442,PROD_00370,2,195.35,0.0,195.35,390.7,Fashion,Bell and Sons,
7135,ORDER_116332,PROD_00056,2,822.62,0.0,822.62,1645.24,Home & Kitchen,Solis Ltd,
7136,ORDER_106080,PROD_00749,4,252.04,0.26,186.5096,746.0384,Fashion,Brown LLC,
7137,ORDER_114248,PROD_00765,1,318.36,0.29,226.0356,226.0356,Electronics,"Buckley, Stewart and Carney",
7138,ORDER_112870,PROD_00156,0,165.42,0.0,165.42,0.0,Home & Kitchen,Roberts-Anderson,from_selling_price
7139,ORDER_112792,PROD_00629,1,1254.66,0.0,1254.66,1254.66,Books,Ford-Garcia,
7140,ORDER_116058,PROD_00787,1,27.96,0.0,27.96,27.96,Fashion,Keller-Peters,
7141,ORDER_110023,PROD_00868,1,611.71,0.0,611.71,611.71,Electronics,"Mosley, Jones and Harrison",
7142,ORDER_111187,PROD_00094,1,199.91,0.24,151.9316,151.9316,Beauty,Sherman Inc,
7143,ORDER_115938,PROD_00546,1,518.97,0.0,518.97,518.97,Sports,"Mcdonald, Nicholson and Conrad",
7144,ORDER_108410,PROD_00262,1,389.4,0.0,389.4,389.4,Fashion,Oliver-Garcia,
7145,ORDER_101843,PROD_00703,1,210.22,0.0,210.22,210.22,Beauty,"Taylor, Turner and Henry",
7146,ORDER_109124,PROD_00909,2,573.67,0.2,458.936,917.872,Home & Kitchen,Lyons Inc,
7147,ORDER_105356,PROD_00655,3,468.05,0.0,468.05,1404.15,Beauty,"Anthony, Curtis and Howard",
7148,ORDER_114212,PROD_00227,1,813.79,0.23,626.6183,626.6183,Electronics,Shea-Martin,
7149,ORDER_103591,PROD_00132,4,258.52,0.0,258.52,1034.08,Sports,Smith and Sons,
7150,ORDER_116342,PROD_00026,3,1261.04,0.0,1261.04,3783.12,Beauty,"Owens, White and Lewis",
7151,ORDER_117903,PROD_00985,1,793.97,0.0,793.97,793.97,Books,Cooley-Walker,
7152,ORDER_115003,PROD_00223,1,764.74,0.0,764.74,764.74,Books,"Hernandez, Sanchez and Williams",
7153,ORDER_105891,PROD_00637,1,130.83,0.0,130.83,130.83,Books,Cantrell-Howard,
7154,ORDER_103642,PROD_00567,2,379.97,0.0,379.97,759.94,Electronics,"Gibbs, Johnson and Chambers",
7155,ORDER_111220,PROD_00827,1,1076.55,0.0,1076.55,1076.55,Home & Kitchen,"Macias, Roberts and Vasquez",
7156,ORDER_116652,PROD_00895,1,1002.15,0.0,1002.15,1002.15,Home & Kitchen,Chapman-Morris,
7157,ORDER_117874,PROD_00806,1,992.54,0.0,992.54,992.54,Books,Mejia PLC,
7158,ORDER_111412,PROD_00799,3,287.93,0.0,287.93,863.79,Electronics,Dunn-Nixon,
7159,ORDER_115246,PROD_00322,1,1036.79,0.0,1036.79,1036.79,Beauty,"Booth, Burns and Ward",
7160,ORDER_110781,PROD_00136,2,293.19,0.0,293.19,586.38,Fashion,Perez-Rodriguez,
