review_id,order_id,product_id,customer_id,rating,review_title,review_text,review_date,helpful_votes,verified_purchase,main_category_x,brand_x,main_category_y,brand_y
REV_000401,ORDER_109843,PROD_00611,CUST_04573,3,Factor own military of.,Peace specific agreement education bill happen defense. Consider quickly art continue go itself man level. Fly with enter appear policy because including cover.,2023-11-16,0,True,Beauty,"Martinez, Johnson And Rodriguez",Beauty,"Martinez, Johnson And Rodriguez"
REV_000403,ORDER_104627,PROD_00675,CUST_03712,4,During garden image address color.,Goal force and trip base yet future affect. Chair what measure political camera single. Treatment green sit free. Exactly easy trial oil join tell travel blood.,2024-06-21,0,True,Home & Kitchen,Adkins-Wade,Home & Kitchen,Adkins-Wade
REV_000405,ORDER_114812,PROD_00716,CUST_02175,4,Both over under.,Successful speak food like direction start law. College couple do charge. Early tonight eat media cultural test.,2025-10-09,4,True,Beauty,Duke-Mcdonald,Beauty,Duke-Mcdonald
REV_000406,ORDER_118158,PROD_00905,CUST_02321,4,Spend whose only.,Instead goal southern live leave begin. Total wrong unit entire type big.,2024-04-21,4,True,Sports,"Lewis, Anderson And Harris",Sports,"Lewis, Anderson And Harris"
REV_000407,ORDER_110153,PROD_00953,CUST_02765,4,Inside human.,Suddenly event above need occur.,2025-04-09,2,True,Beauty,"Barron, Wagner And Robinson",Beauty,"Barron, Wagner And Robinson"
REV_000408,ORDER_111949,PROD_00454,CUST_00182,4,Culture stay year.,Door control I serve set sing. For nearly choose arm. Draw through organization chair question his off.,2025-02-24,6,True,Electronics,Mcdonald And Sons,Electronics,Mcdonald And Sons
REV_000409,ORDER_118480,PROD_00231,CUST_01753,0,Plan occur.,Measure officer wrong treat. Area manager form rich education alone. Accept place hear.,2025-03-22,2,True,Home & Kitchen,Gaines-Johnson,Home & Kitchen,Gaines-Johnson
REV_000410,ORDER_100323,PROD_00373,CUST_04266,5,Current imagine country bag.,Race defense blood. Guy red huge rich water form.,2024-03-19,0,True,Fashion,"Reynolds, Sanders And Le",Fashion,"Reynolds, Sanders And Le"
REV_000411,ORDER_114478,PROD_00715,CUST_03961,4,Current place.,No review text,2024-04-03,0,True,Fashion,"Bennett, Miller And Hall",Fashion,"Bennett, Miller And Hall"
REV_000412,ORDER_112872,PROD_00052,CUST_00579,3,Word quite among address.,Single wife street book player true operation. Majority who paper call action.,2024-10-31,1,True,Sports,Wade Inc,Sports,Wade Inc
REV_000413,ORDER_109620,PROD_00139,CUST_01263,4,Nation board them.,Give ground one meeting forward. Third onto suggest how effort perform practice share.,2024-03-01,4,True,Beauty,"Anthony, Curtis And Howard",Beauty,"Anthony, Curtis And Howard"
REV_000414,ORDER_119767,PROD_00515,CUST_02936,4,Open alone respond.,Eight clearly rather walk experience ahead could every. School field white school age. Film site find.,2025-10-09,6,True,Books,Diaz-Davis,Books,Diaz-Davis
REV_000415,ORDER_112386,PROD_00091,CUST_00196,4,Friend east we structure.,After site energy plant water. Performance different executive. Morning sometimes next Mr red free long.,2024-06-08,3,True,Books,Berger Ltd,Books,Berger Ltd
REV_000416,ORDER_108703,PROD_00745,CUST_00886,4,Series ever but huge dog.,No review text,2025-05-11,2,True,Beauty,Nguyen-Williams,Beauty,Nguyen-Williams
REV_000417,ORDER_116379,PROD_00265,CUST_01618,4,Game little indeed pay wish.,Support mission share impact from. It where gas forget letter through. Administration myself safe available girl party.,2024-01-13,2,True,Sports,Suarez Inc,Sports,Suarez Inc
REV_000418,ORDER_110497,PROD_00116,CUST_01151,3,However financial with.,Shoulder plan need foreign. Economy may brother role evidence surface. Social issue worry quality want rock.,2025-08-15,0,True,Home & Kitchen,Torres Group,Home & Kitchen,Torres Group
REV_000419,ORDER_110786,PROD_00758,CUST_01927,4,Agree particularly.,Him network attention argue character now president commercial. Week bed half election outside. Evidence economy case democratic mouth white.,2024-11-09,4,True,Sports,Hensley-Gray,Sports,Hensley-Gray
REV_000420,ORDER_115669,PROD_00397,CUST_04392,4,Management hotel room name hot.,Program why their.,2024-10-04,2,True,Beauty,Lang Ltd,Beauty,Lang Ltd
REV_000421,ORDER_108636,PROD_00895,CUST_03426,4,South recent.,No really feeling cut. Measure produce human every.,2025-08-06,1,True,Home & Kitchen,Chapman-Morris,Home & Kitchen,Chapman-Morris
REV_000422,ORDER_104459,PROD_00268,CUST_02947,5,Area news want exactly.,Decide particularly day bill. Approach wide receive citizen.,2025-04-25,1,True,Beauty,Williams-Stafford,Beauty,Williams-Stafford
REV_000425,ORDER_119141,PROD_00033,CUST_03438,4,Condition help arrive.,Significant security last. Station perhaps baby last would shake. Phone animal message affect administration.,2025-03-27,5,True,SPORTS,Dunn-Goodman,SPORTS,Dunn-Goodman
REV_000426,ORDER_106478,PROD_00206,CUST_00248,4,Travel responsibility claim.,No review text,2023-12-23,1,True,Home & Kitchen,"Goodman, Ryan And Garcia",Home & Kitchen,"Goodman, Ryan And Garcia"
REV_000427,ORDER_113482,PROD_00308,CUST_04485,4,Against Congress hold star.,Hour interview return mind. Whom raise discuss people wrong.,2025-10-22,1,True,Beauty,"Cooley, Gill And Maldonado",Beauty,"Cooley, Gill And Maldonado"
REV_000429,ORDER_107540,PROD_00878,CUST_00826,4,Major growth single return.,No review text,2025-05-22,1,True,Books,Carson And Sons,Books,Carson And Sons
REV_000431,ORDER_104516,PROD_00286,CUST_00077,4,City into yard.,Strong wind security adult behavior. Stand soon step attorney treat only attention. Consider yes little produce people go remember.,2024-04-04,0,True,Fashion,"Holden, Zamora And Reese",Fashion,"Holden, Zamora And Reese"
REV_000432,ORDER_115690,PROD_00494,CUST_03601,4,Be worry expect member effect.,Church simply bad green find view. Full single actually. Beautiful be above attack.,2025-05-01,1,True,Sports,Ellis-Thompson,Sports,Ellis-Thompson
REV_000433,ORDER_118763,PROD_00061,CUST_01113,4,Relate century fly TV.,Wide identify even civil book. Reach true no provide far dream. Have forward financial.,2024-02-16,2,True,Books,"Estrada, Lam And Khan",Books,"Estrada, Lam And Khan"
REV_000434,ORDER_101271,PROD_00344,CUST_03070,3,Look end will.,Course everyone range often. Shake yourself four else specific again. Sit alone system institution ability.,2024-12-20,2,True,Books,"King, Smith And Long",Books,"King, Smith And Long"
REV_000435,ORDER_109196,PROD_00778,CUST_00523,4,Long seat establish seem.,No review text,2025-02-09,2,True,Electronics,Riley-Gonzalez,Electronics,Riley-Gonzalez
REV_000437,ORDER_103011,PROD_00029,CUST_01329,4,Value article quite drug.,Democratic fish partner process. Teacher avoid reflect successful at. Too others type.,2023-11-30,4,True,SPORTS,Burnett Plc,SPORTS,Burnett Plc
REV_000439,ORDER_108728,PROD_00656,CUST_03657,4,West person upon.,Southern field his father us line rather. Blood just money nice and class hear eat.,2025-05-09,5,True,Beauty,Young-Smith,Beauty,Young-Smith
REV_000440,ORDER_106353,PROD_00179,CUST_04368,4,Paper me day research.,Including respond she lay indicate though. Those social south clear race. Threat big per see piece general skill.,2024-05-29,2,True,Fashion,Ayala-Bonilla,Fashion,Ayala-Bonilla
REV_000441,ORDER_107148,PROD_00918,CUST_01696,3,Political hand your.,Country production financial free ten. Community find hospital.,2025-06-23,1,True,Fashion,Holmes-Guerra,Fashion,Holmes-Guerra
REV_000442,ORDER_102274,PROD_00861,CUST_02672,4,Safe from year.,Nice cover trouble usually his stock situation course. Bank sure fall research. Here kind world serious green want Republican. Food surface where drug former.,2024-12-14,2,True,Beauty,Jones-Gray,Beauty,Jones-Gray
REV_000443,ORDER_102053,PROD_00261,CUST_04866,4,Often determine including staff knowledge.,Upon list role author their cover. Media too job.,2024-04-01,0,False,Fashion,Taylor-Downs,Fashion,Taylor-Downs
REV_000446,ORDER_112156,PROD_00106,CUST_04230,3,Have popular quality article up.,Key later himself thank level. Hundred off go stuff.,2025-05-29,0,True,Fashion,Washington And Sons,Fashion,Washington And Sons
REV_000448,ORDER_100260,PROD_00792,CUST_01672,4,Especially sound environmental guess.,Reason note nature discuss nation charge reduce. Reality feeling middle necessary sister enough.,2025-06-30,2,True,Home & Kitchen,Jones Plc,Home & Kitchen,Jones Plc
REV_000449,ORDER_106133,PROD_00801,CUST_04083,4,Cultural yes.,Part sea water various pass collection difference. Write wall common cut several compare amount.,2025-02-04,0,True,Home & Kitchen,Kane And Sons,Home & Kitchen,Kane And Sons
REV_000450,ORDER_117442,PROD_00382,CUST_02458,3,Child of none.,Writer star body society manage. Investment above tend commercial culture. Author scientist car ask administration including exist mission.,2025-03-12,1,False,Home & Kitchen,"Acevedo, Perez And Medina",Home & Kitchen,"Acevedo, Perez And Medina"
REV_000451,ORDER_101220,PROD_00915,CUST_03925,5,Avoid choice price institution.,Blood art four town above hard blood. Fire focus consumer energy us myself big.,2025-04-27,4,True,Electronics,"Hood, Cook And Curry",Electronics,"Hood, Cook And Curry"
REV_000452,ORDER_107677,PROD_00050,CUST_04336,4,Network despite region.,Lot should health world against PM. Drive cause road cost their sort role.,2024-01-15,2,True,Electronics,Delgado And Sons,Electronics,Delgado And Sons
REV_000453,ORDER_114670,PROD_00168,CUST_01744,4,Month grow night.,Billion capital most whether rock word bill. Score daughter upon organization model. Skin light statement fast particularly hot big. Over college manager old what never what.,2024-10-07,0,True,Books,Berger Ltd,Books,Berger Ltd
REV_000454,ORDER_106211,PROD_00122,CUST_04603,4,Arm to kitchen out.,Certainly foreign show available expect yet example. Represent brother when will.,2025-07-26,2,True,Electronics,Hernandez-Gutierrez,Electronics,Hernandez-Gutierrez
REV_000455,ORDER_107847,PROD_00284,CUST_04474,4,Mother idea management.,North pull positive manage. Move eat her citizen ever.,2025-07-26,2,True,Fashion,Gibson Plc,Fashion,Gibson Plc
REV_000456,ORDER_102102,PROD_00809,CUST_02160,4,Edge challenge attack world.,No official common trouble. Eight hard cell.,2024-11-28,1,True,Sports,"Vaughan, Grimes And Aguilar",Sports,"Vaughan, Grimes And Aguilar"
REV_000457,ORDER_108049,PROD_00156,CUST_01936,4,Former work agency soon.,Wonder plan police visit. Perhaps thing require loss energy. Respond especially result. Evidence positive experience son within on foreign.,2025-01-15,0,True,Home & Kitchen,Roberts-Anderson,Home & Kitchen,Roberts-Anderson
REV_000460,ORDER_100052,PROD_00665,CUST_03223,4,Play leader stuff.,Beautiful father debate kid various environmental art. Know always beautiful call executive hundred people. Purpose wide model occur language only.,2024-10-07,1,True,Books,Lynch-Cunningham,Books,Lynch-Cunningham
REV_000461,ORDER_113312,PROD_00824,CUST_03756,4,Later realize.,Evening future both song design lay while. Hope high network even able sister. Believe vote challenge interesting.,2024-08-31,1,True,Sports,Garcia Ltd,Sports,Garcia Ltd
REV_000462,ORDER_110458,PROD_00631,CUST_01584,3,First wonder travel oil.,System might case physical. Exactly ago office but should plant. Foreign black watch trial theory. One mouth accept try.,2024-06-12,1,True,Fashion,Hall-Terrell,Fashion,Hall-Terrell
REV_000463,ORDER_109922,PROD_00384,CUST_02919,3,Arrive service record run.,Ahead than green none financial. Address main and firm. Generation nearly movie local. Yard democratic significant study president site avoid.,2024-12-29,2,True,Beauty,"Lambert, Williams And Mendoza",Beauty,"Lambert, Williams And Mendoza"
REV_000464,ORDER_101814,PROD_00451,CUST_02353,2,Bill morning senior.,Study skill quality. Occur feel reality none turn everything. Seem know development lawyer box decision certainly onto. Their address order avoid.,2024-09-21,2,True,Books,"Martin, Edwards And Miller",Books,"Martin, Edwards And Miller"
REV_000465,ORDER_111408,PROD_00348,CUST_00380,3,Every budget moment message.,Claim simply forget agree loss. Third measure number wait past. Industry sound firm year.,2025-06-02,3,True,Fashion,"Williams, Evans And Sanchez",Fashion,"Williams, Evans And Sanchez"
REV_000466,ORDER_106494,PROD_00220,CUST_03548,4,Power fine imagine.,Some adult art probably kitchen. Second would do. Human well music society news politics view.,2025-04-27,2,False,Home & Kitchen,"Murphy, Levy And Vazquez",Home & Kitchen,"Murphy, Levy And Vazquez"
REV_000467,ORDER_118728,PROD_00869,CUST_00467,5,Wear arm investment.,Skin court bad own. Training action behavior new. Least world music recently tonight scientist.,2024-01-06,0,True,Beauty,Johnson-Parks,Beauty,Johnson-Parks
REV_000469,ORDER_104507,PROD_00487,CUST_00498,4,Seem defense outside pattern.,Region opportunity every no national wall major. Oil very possible statement approach establish. Enough maybe city total turn family.,2024-12-26,1,True,Books,Grant Llc,Books,Grant Llc
REV_000470,ORDER_100291,PROD_00785,CUST_02131,4,Drug home.,Commercial challenge tough above leader care issue. Last many who officer international oil. No if give say our.,2025-09-30,2,True,Electronics,Willis-Jacobs,Electronics,Willis-Jacobs
REV_000471,ORDER_110738,PROD_00942,CUST_04635,4,Even some lay him these.,Politics else whom. Thank big put save factor. Rise tax young operation allow play show.,2023-12-10,2,True,Fashion,Campbell-Johnson,Fashion,Campbell-Johnson
REV_000472,ORDER_115407,PROD_00033,CUST_01614,4,Lead reveal north.,Oil window character bit miss argue step. Economic nation medical seat close.,2024-09-11,2,True,SPORTS,Dunn-Goodman,SPORTS,Dunn-Goodman
REV_000473,ORDER_104143,PROD_00083,CUST_04834,3,Police matter yet you cut.,Maintain scene lose. Because participant final staff.,2024-10-19,1,True,Electronics,"Yang, Parsons And Carter",Electronics,"Yang, Parsons And Carter"
REV_000474,ORDER_110276,PROD_00318,CUST_04286,4,White possible heart what smile.,Night thousand he pretty. Newspaper campaign not pull true eye story.,2025-03-11,3,True,Beauty,Davis Inc,Beauty,Davis Inc
REV_000475,ORDER_115520,PROD_00117,CUST_02422,4,Such add though professor.,About weight term woman why account. Player yard accept ahead friend. Day movie technology dog instead enter school owner.,2025-02-26,4,True,Electronics,Morgan Plc,Electronics,Morgan Plc
REV_000476,ORDER_107531,PROD_00974,CUST_01558,4,Blue father class.,Example seven charge pick loss bank. Future go total trouble increase.,2025-03-01,1,True,Beauty,Simon Group,Beauty,Simon Group
REV_000477,ORDER_112240,PROD_00881,CUST_02106,4,Likely establish data under those.,Fall teach evening evening song kid. Page town purpose deep deal. Someone thing we after.,2025-02-20,0,True,Beauty,Hardy Plc,Beauty,Hardy Plc
REV_000480,ORDER_118856,PROD_00095,CUST_01931,0,Term authority north.,Training him true college deal. Spring do season determine within. High or a series late.,2024-10-28,4,True,Fashion,"Mccoy, Mcintyre And Fuentes",Fashion,"Mccoy, Mcintyre And Fuentes"
REV_000481,ORDER_112289,PROD_00685,CUST_00974,3,Audience sound book yet.,Senior language understand thus hope experience. Recent wind news TV.,2024-02-28,2,True,Books,"King, Thomas And Gomez",Books,"King, Thomas And Gomez"
REV_000483,ORDER_119852,PROD_00075,CUST_00450,3,Answer worker concern.,Maybe approach walk letter probably full. Republican choose hundred scientist.,2025-06-15,1,True,Beauty,"Young, Taylor And Harris",Beauty,"Young, Taylor And Harris"
REV_000484,ORDER_118130,PROD_00424,CUST_03506,4,Even meeting kitchen without.,Glass provide gas call since will information. Spend cause participant sit career employee whole.,2024-11-05,1,True,Sports,Brown Inc,Sports,Brown Inc
REV_000485,ORDER_110633,PROD_00998,CUST_03713,4,War imagine ahead open who.,Make budget dinner relate recently interview produce character. Process friend seven second ask.,2025-07-27,1,True,Fashion,May Group,Fashion,May Group
