product_id,product_name,main_category,subcategory,brand,cost_price,selling_price,profit_margin,weight_kg,dimensions,stock_quantity,supplier,rating,description,is_active
PROD_00277,Reverse-engineered bandwidth-monitored software,Electronics,Smartphones,King-Boyd,58.41,174.01,115.6,1.67,10x38x46,37,Black LLC,4.5,"Themselves assume baby white dinner very determine never. Account training cut interview. Mr sport month consider.
Toward Mr yeah industry.",True
PROD_00278,Integrated homogeneous collaboration,Home & Kitchen,Home Decor,"Payne, Moore and Nelson",209.56,423.39,213.83,3.75,33x38x10,74,Brooks-Ritter,3.2,"Pick treat professional view. Scene building very certainly market town cover.
Behind teacher themselves sign fight before Congress occur. Whether smile it quite open expert strategy near.",True
PROD_00279,Upgradable contextually-based product,Books,Children Books,Hill-Hogan,496.13,1449.22,953.09,9.22,41x23x39,44,"Crane, Walls and Curry",4.8,"Point beautiful mind try unit. Traditional live follow class suffer practice.
Start still during yourself. Assume want man wait very far plant feeling.",True
PROD_00280,Decentralized didactic utilization,Home & Kitchen,Furniture,Graham-Stephens,304.48,712.72,408.24,2.02,36x35x12,44,"Case, Hernandez and Sweeney",4.5,"Director cell how financial fast writer. Population role back.
Card eat stuff after company before girl carry. Property tell general three simple role company.",True
PROD_00281,Secured content-based secured line,Electronics,Smartphones,,169.23,206.05,36.82,7.6,41x18x18,66,Miller Ltd,4.4,Democratic mention morning ready. Cost again mind enter half. Team management home above girl add necessary house. Large marriage push career.,True
PROD_00282,User-centric client-server focus group,Sports,Fitness Equipment,"Mcmahon, Roberts and Bentley",415.0,1010.15,595.15,7.24,40x45x48,54,Garcia Inc,3.9,"Remain southern store cover. Challenge issue trip teacher history dream material without.
Drive purpose into loss deal. Boy successful discuss north gun.",True
PROD_00283,Quality-focused content-based analyzer,Sports,Outdoor Gear,Kim LLC,153.4,358.17,204.77,9.8,33x17x38,48,Robinson Group,4.5,Citizen democratic mouth deal. Wait official week approach now but season. Administration board family travel debate training.,True
PROD_00284,Innovative web-enabled paradigm,Fashion,Watches,Gibson PLC,427.31,1043.17,615.86,3.63,36x12x21,61,Williams Group,3.1,Individual whole baby language message energy. Commercial these after thank win interesting.,True
PROD_00285,Mandatory dedicated leverage,Fashion,Watches,Brown-Ruiz,319.6,625.97,306.37,0.36,13x49x40,62,Kramer-Whitehead,3.3,"Concern live wide commercial know little know series. Moment light item sing owner season.
Approach special while style. Major reduce fly he modern.",True
PROD_00286,Profit-focused uniform model,Fashion,Accessories,"holden, zamora and reese",284.52,820.53,536.01,7.96,24x18x8,35,"Clark, Caldwell and Robinson",4.0,Language how bad moment phone question. Program pattern many. Attention state three step road sea he.,True
PROD_00287,Configurable human-resource encoding,Home & Kitchen,Kitchen Appliances,Davis-Hernandez,169.05,279.45,110.4,8.94,15x10x18,27,"James, Crawford and Alexander",4.2,"Glass pick their own peace. Expert song lead case draw. Evening military eye environmental candidate too.
Soldier main measure choose.",True
PROD_00288,Persistent bi-directional migration,SPORTS,Fitness Equipment,Nicholson-Bennett,204.33,360.96,156.63,3.78,38x8x12,96,Johnson and Sons,3.4,Certainly none drop involve training story fall soldier. Head room country different question sure produce. Respond necessary action leave thus could fly. Reduce outside painting painting buy before.,True
PROD_00289,Future-proofed directional adapter,Home & Kitchen,Furniture,Cantrell LLC,198.7,344.67,145.97,4.96,38x35x14,30,Garcia Ltd,3.5,Century art account old. Player difference road wish nothing left company. Current popular water sense least finish. Six deal official decide.,True
PROD_00290,Cross-group incremental open system,Home & Kitchen,Kitchen Appliances,"Morris, Campos and Hall",86.89,168.76,81.87,3.1,14x38x29,45,Walker PLC,3.4,"Lose thought each return piece. Bed practice vote entire beautiful.
Conference mission lead serious traditional. Community month large focus walk agreement size. Action book leave.",False
PROD_00291,Synergized dedicated Local Area Network,BOOKS,Non-Fiction,Cruz LLC,263.15,680.68,417.53,6.25,34x26x16,107,Smith-Downs,3.7,"Record ground daughter court deal. Capital war street particular bag church Mrs save.
Safe during fine everything Mr reduce. Side product case. List camera condition produce policy social because.",True
PROD_00292,Configurable neutral knowledge user,Electronics,Headphones,"Lambert, Frank and Kramer",280.81,615.76,334.95,-1.0,10x6x42,2,"Garcia, Newton and Anderson",3.4,"Affect analysis plan important far day. Four thing remember single. Wind seek lawyer rock marriage protect star.
Them water term lead she kid. Tough decide program finally pressure same.",True
PROD_00293,Monitored bandwidth-monitored contingency,Sports,Outdoor Gear,"Olson, Armstrong and Mclean",373.95,947.61,573.66,3.41,40x5x34,48,Meyer-Rubio,4.9,"It provide realize hair involve. Generation fly movie executive again.
Thus respond politics. Draw stop source cover mission.
Board full increase own. Daughter end side everything admit send.",True
PROD_00294,Enterprise-wide incremental projection,Home & Kitchen,Home Decor,Melton and Sons,25.76,74.66,48.9,4.88,41x21x40,42,"Anderson, Williams and Stevens",3.9,Understand answer area leader beyond small bring. Same practice never. Activity central wide office city campaign political.,True
PROD_00295,Fundamental object-oriented architecture,Home & Kitchen,Kitchen Appliances,Lloyd Ltd,92.22,148.81,56.59,5.35,15x39x43,63,Ramirez-Turner,3.5,"Either respond I science inside. Material economic even concern apply nice. Kind else until choose large million.
Particular score have allow politics. Himself sea social place heart item language.",True
PROD_00296,Distributed secondary alliance,Electronics,Cameras,"Williams, Miller and Cervantes",268.35,680.13,411.78,8.65,45x22x47,53,Gonzalez and Sons,3.9,"Course old civil eight despite. Contain prepare according. Middle ability energy movement hear hear reflect.
Easy dark man it sing. Practice office air table. Happy finally since future.",True
PROD_00297,Organized contextually-based moderator,Sports,Team Sports,,150.06,216.62,66.56,2.55,12x34x6,54,Juarez-West,3.8,Financial agent owner manage cause organization list discuss. Pretty hour let note new prepare. Community should information gas.,True
PROD_00298,Robust client-server frame,Fashion,Accessories,,349.8,1033.28,683.48,3.31,14x14x34,28,Edwards LLC,3.8,"Opportunity tell modern. Listen later follow war official present that direction.
Work visit difference door town rest. Develop dinner of himself social. Bank really young light ten prove debate.",True
PROD_00299,Sharable asymmetric solution,Electronics,Headphones,Barrett-Thornton,214.31,478.58,264.27,9.17,9x37x15,70,"Thompson, Knight and Cervantes",4.9,Plan training control particularly compare camera. Board follow amount authority leader ago. Business model well live no learn.,True
PROD_00300,Upgradable human-resource migration,Books,Non-Fiction,Jackson-Hicks,464.36,1340.09,875.73,6.45,36x42x24,99,"Glenn, Gordon and Ellis",3.6,Sign professor again young market. Nothing according item machine enough smile view. Strategy sign including before audience western shoulder.,True
PROD_00301,Inverse contextually-based service-desk,Sports,Outdoor Gear,"Odonnell, Palmer and Hill",233.3,690.67,457.37,5.76,18x43x13,33,Lopez-Hoover,3.1,"Ground few man space draw. Before politics business believe film different realize believe.
Quite voice population nor. Bank staff article board decade. Gun baby student interesting.",True
PROD_00302,Enterprise-wide 6thgeneration intranet,Sports,Team Sports,"Hunt, Brown and Barnes",153.48,256.0,102.52,1.16,13x31x32,22,Hall-Meyers,3.2,"Arrive big participant fly less occur drug. Score draw live role. Open leader he no.
International federal rule.",True
PROD_00303,Cross-platform mission-critical matrices,Beauty,Makeup,"Lewis, Steele and Mccoy",323.91,446.83,122.92,5.53,5x6x23,42,"Green, Williamson and Rivera",3.7,"Memory majority garden everybody action health effect kitchen.
Sign born lead fund action. Address strong six here.
Head kid top picture career around allow.",True
PROD_00304,Multi-lateral zero administration Internet solution,Fashion,Accessories,Mckinney Ltd,42.56,83.32,40.76,1.89,9x45x43,46,"Lewis, Khan and King",3.2,"Doctor soon here mother television hold. Perhaps bag budget specific pressure.
Least claim argue let turn rock law. Contain call example quickly rich.",True
PROD_00305,Fully-configurable grid-enabled monitoring,Books,Children Books,"Clark, Vargas and Howell",56.26,159.74,103.48,4.48,36x44x40,41,"Hernandez, Mann and Ramirez",4.4,"Voice success network occur find. Just amount per.
Idea visit look police thought. Sign cultural eat bring center enjoy. Term service seem price.",True
PROD_00306,Digitized maximized emulation,Sports,Fitness Equipment,Copeland-Williams,464.03,1027.47,563.44,3.24,49x13x48,63,"Richardson, Jones and Wood",4.1,Design set soldier campaign. Baby court mouth age take history full. Conference order less join. Look foreign home official Republican amount.,True
PROD_00307,Pre-emptive solution-oriented algorithm,Fashion,Clothing,,275.99,627.6,351.61,0.31,15x30x27,24,Richardson-Gonzalez,3.2,"Eat leave citizen major result themselves. Nation movement drop type join try.
Than especially how stuff. Tree benefit significant far tax late among. Suffer hard third sound wonder.",True
PROD_00308,Team-oriented modular archive,Beauty,Fragrances,"Cooley, Gill and Maldonado",170.19,501.0,330.81,1.61,31x49x40,43,Patel and Sons,4.1,South according arrive human. Perform treatment answer require. Art generation southern role hotel consider respond event. Avoid story policy teach.,True
PROD_00309,Phased fresh-thinking implementation,Fashion,Accessories,Warner LLC,141.04,270.11,129.07,5.42,10x48x25,54,Williams-Boyd,3.5,"Economic he fine five table federal. Century meeting hot visit most really easy.
Reveal present consider many pay. North on decision research.",True
PROD_00310,Proactive discrete superstructure,Beauty,Skincare,Spencer Ltd,100.9,187.66,86.76,5.17,36x46x32,52,"Carter, Moreno and Livingston",4.1,"Ground election behind into energy. Best rather strategy company do or assume.
Garden sort fund full politics church. About before budget business executive.",True
PROD_00311,Organic dedicated benchmark,Home & Kitchen,Furniture,Hickman-Bryant,306.29,0.0,566.24,5.19,8x41x46,27,Green Inc,3.8,"Measure seven also final hundred prepare. From the individual decade subject girl over discover.
Summer commercial any stop law than. Exist physical end serve.",True
PROD_00312,Optional needs-based portal,Home & Kitchen,Home Decor,"Rhodes, Vargas and Daniels",393.51,499.59,106.08,0.69,5x36x22,110,Hardy LLC,4.6,"Country power that yeah. List budget reflect recently so choose.
Address available offer probably. Partner possible cost customer money.",True
PROD_00313,Front-line maximized synergy,Home & Kitchen,Kitchen Appliances,"Mendez, Nelson and Fuentes",377.95,842.79,464.84,2.06,11x34x46,34,Wright Ltd,4.5,Ready person television commercial month clear. Term hear wall side car drug of. Or more card produce factor station. Everybody pay people before.,True
PROD_00314,Future-proofed tangible implementation,Books,Fiction,Henderson Ltd,48.82,118.49,69.67,5.44,46x21x47,9,"Dillon, Baker and Collins",4.3,"Material sport whom get different start. Discuss consider full compare term.
Main meet work action. Feeling able deep trip.",True
PROD_00315,Phased coherent process improvement,Beauty,Skincare,Benson PLC,320.29,441.08,120.79,3.31,13x44x33,9,Williams Ltd,3.1,"Bit just when many. Building part probably size human. Different election there glass point school beat.
She reflect military strong buy.",True
PROD_00316,Integrated responsive migration,Fashion,Accessories,"Greene, Reese and Hernandez",297.54,434.36,136.82,6.39,41x11x14,66,Gonzalez Ltd,4.8,Then hour product expert culture exist wish. Office white term natural. Hold major I industry boy important.,True
PROD_00317,Team-oriented value-added hardware,Electronics,Smartphones,"Sullivan, Rojas and Anderson",23.14,48.38,25.24,6.83,45x44x13,80,Odonnell-Miller,5.0,"Opportunity ground computer test. Yard military ten let matter scientist environment rate.
Choose social almost PM during under feeling story.
Worry often third them school. Some feeling science.",True
PROD_00318,Multi-tiered maximized function,Beauty,Fragrances,Davis Inc,164.89,310.61,145.72,5.79,43x35x14,12,"Conley, Hughes and Spencer",3.0,"Product film present pressure but rule. Drive party know camera throw.
Here item whether amount score send. Ball bar remain win rule not again.",True
PROD_00319,Quality-focused context-sensitive architecture,BEAUTY,Skincare,Kim-Huff,123.59,211.45,87.86,9.21,20x34x38,55,Bishop-Hays,3.6,"Really professor country option agency. Do his room animal prepare well.
Someone democratic good player. Agent pay age peace blue fight force trouble.",True
